code,sec_name,first_trade_date,listing_year,FInvention,BHAR,FSales_Growth
688981,中芯国际,2020-07-16,2020,6.511745329644728,-0.1371207242181769,0.2970409318521775
688567,孚能科技,2020-07-17,2020,2.5649493574615367,0.3294288425270083,2.126038503925942
688579,山大地纬,2020-07-17,2020,1.3862943611198906,-0.4911525800181752,0.2867487364625602
688256,寒武纪,2020-07-20,2020,5.575949103146316,-0.4251860235177409,0.5711534937728097
688488,艾迪药业,2020-07-20,2020,0.6931471805599453,-0.2469928100090447,-0.1153639810966718
688580,伟思医疗,2020-07-21,2020,2.1972245773362196,-0.232281447371154,0.1365794295260318
688069,德林海,2020-07-22,2020,0.6931471805599453,-0.2714508489571994,0.0001532410625047
688077,大地熊,2020-07-22,2020,2.0794415416798357,-0.0757254786097627,1.1153769716711674
688418,震有科技,2020-07-22,2020,4.0943445622221,-0.4923583522335234,-0.0712087504653133
688508,芯朋微,2020-07-22,2020,1.6094379124341005,0.0554363847688085,0.7544217233699142
688561,奇安信,2020-07-22,2020,5.181783550292085,-0.168084243783117,0.3960183791931086
688589,力合微,2020-07-22,2020,2.0794415416798357,-0.3718947025514335,0.6698892923713038
688050,爱博医疗,2020-07-29,2020,1.9459101490553132,0.2559699707660154,0.5860566944037654
688586,江航装备,2020-07-31,2020,0.0,-0.0700196507533055,0.1471934511863383
688338,赛科希德,2020-08-06,2020,1.3862943611198906,-0.5812509292702581,0.0787639199250274
688556,高测股份,2020-08-07,2020,1.791759469228055,0.0093097700827293,1.09972138241411
688286,敏芯股份,2020-08-10,2020,1.791759469228055,-0.3526521637527937,0.0656923345967251
688339,亿华通,2020-08-10,2020,3.871201010907891,0.6941764253685265,0.0997319686055526
688155,先惠技术,2020-08-11,2020,1.3862943611198906,0.7805131809880079,1.1936419553533404
688065,凯赛生物,2020-08-12,2020,4.219507705176107,-0.069462819621124,0.4677193189901122
